Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
74537,6162.6968,1222.2949,370.1919,0,4.9394,0,5200.0103,0,13410.667,5290.2769,51.2263,0,2657.0789,0,179.6687,13.4566,CD8 T cells,AU87781,Stroma,Position 95,666.32,184.35,4
74538,28.3363,9639.2891,2314.5652,408.149,0,220.8543,0,8.3855,16.9496,9190.8174,0,5.3932,1810.472,0.1479,3206.4382,149.9277,CD88+ Monocytes,AU87781,Stroma,Position 95,394.92,185.53,4
74540,12204.9648,19.8783,15.1283,68.1304,0,0,5509.3325,0,11853.4961,5330.7739,0.9261,0,936.4239,0,98.4174,325.2652,CD8 T cells,AU87781,Stroma,Position 95,666.2,189.9,4
74541,363.6296,4456.8584,1866.4991,110.4722,0,545.4874,0,627.8712,351.7685,2596.6819,0,0,4425.9243,0,42.8258,178.1086,CD88+ Monocytes,AU87781,Stroma,Position 95,422.18,190.33,4
74542,7032.792,2970.356,248.76,17.512,0,3992.1621,490.71,73.118,18736.4297,30600.0078,12.584,0,4176.3618,0,193.65,11.63,CD8 T cells,AU87781,Stroma,Position 95,453.38,189.83,4
74543,14.1712,245.4733,204.5351,156.151,0,133.6528,967.5779,0,220.9334,1172.7587,0,0,4125.5576,8.1748,1572.4269,325.1748,CAIX+ Tumour cells,AU87781,Stroma,Position 95,617.04,190.85,4
74544,13548.8076,6170.1167,4592.0576,575.8022,40.1319,430.884,5464.29,1656.2662,15851.9795,25756.8672,8.246,835.3644,2740.6655,31.9866,494.5256,323.5085,CD8 T cells,AU87781,Stroma,Position 95,633.16,193.88,4
74545,1709.8722,3925.229,1612.6864,59.4521,0,1530.5472,0,2164.7207,60.21,2478.4885,0,0,2679.7625,1.3189,63.5761,104.9239,CD88+ Monocytes,AU87781,Stroma,Position 95,460.25,195.2,4
74546,8968.459,7049.4526,4314.3081,6866.1934,25.7719,1330.344,2616.677,426.0271,11445.625,25913.666,0,644.9581,2970.6228,43.9433,622.2922,361.8853,DN T cells,AU87781,Stroma,Position 95,621.15,196.86,4
74547,5.7223,8598.1777,1783.3849,532.3111,0,1038.6116,0,0,36.6573,4844.3745,86.8524,20.8155,4188.8398,8.283,2370.2971,21.4253,CD88+ Monocytes,AU87781,Stroma,Position 95,574.44,197.96,4
74548,467.7059,7494.8052,1678.7644,99.2069,0,1433.3059,23.1772,0,0.002,4194.7275,0,3.0089,2119.2583,2.9218,33.0921,1501.3386,CD88+ Monocytes,AU87781,Stroma,Position 95,508.9,198.35,4
74550,0,13142.5518,6040.2529,4484.6182,25.5245,607.3016,0,69.9864,712.8628,8991.0137,0,278.2256,1555.0339,104.5503,1688.2391,1083.4266,CD88+ Monocytes,AU87781,Stroma,Position 95,612.66,200.06,4
74551,564.3486,13393.002,7717.626,36.806,0,649.1561,1365.8975,3424.0569,1199.4148,16457.9395,0,0,530.1561,0,2175.929,366.6451,CD88+ Monocytes,AU87781,Stroma,Position 95,451.98,200.48,4
74552,16030.4121,7522.6846,2837.239,543.745,0,1177.3444,5794.3857,1969.524,8512.876,29252.9043,0,0.1376,146.8715,2.241,599.4839,172.1717,CD8 T cells,AU87781,Stroma,Position 95,492.52,202.8,4
74553,2205.9751,21023.5605,10800.1904,15215.9502,57.9045,704.5602,168.217,1037.7988,20402.6777,35188.6367,47.8477,1052.5614,2038.4523,111.0352,1349.2819,1209.5238,DN T cells,AU87781,Stroma,Position 95,624.9,203.54,4
74555,2695.6343,21460.7461,6684.0854,21.1128,0,1679,679.2646,6786.4727,150.8152,19408.1016,0,397.9572,197.2704,0,3539.7646,419.8366,CD88+ Monocytes,AU87781,Stroma,Position 95,405.17,205.89,4
74556,23623.8027,19043.0566,4984.3716,432.8195,0.419,526.2804,4377.6187,22.1193,9331.1221,38626.3398,0.3973,293.9186,1426.2828,2.3062,237.7977,2285.2336,CD8 T cells,AU87781,Stroma,Position 95,500.24,206.53,4
74557,62.9973,5459.4121,2181.1348,6061.5215,0,158.4521,2046.1348,1499.1992,11469.833,16067.5186,0,0,1883.582,0,1631.3763,41.3579,DN T cells,AU87781,Stroma,Position 95,526.71,207.28,4
74558,17943.5117,4476.521,1135.5924,309.5936,0,16.9249,1258.9344,0.0024,5303.6665,22997.0234,6.2431,6197.1216,802.8844,1239.9011,4800.9834,397.5542,CD8 T cells,AU87781,Stroma,Position 95,643.6,207.13,4
74559,19752.9414,11701.5752,3985.635,607.9658,229.4973,249.4034,2694.4814,105.5283,3675.4919,31487.7656,8.1046,8546.2637,798.238,114.2625,787.349,456.4664,CD8 T cells,AU87781,Stroma,Position 95,636.06,207.25,4
74561,2063.8928,5106.3428,1640.0702,33.8905,0,192.1426,200.3349,342.171,734.8896,6653.7935,0,0.0599,1393.6871,0,216.0804,7.74,CD88+ Monocytes,AU87781,Stroma,Position 95,415.42,208.55,4
74562,938.3753,10790.1768,1877.2972,1811.6465,0,0,916.9521,0,897.7977,10651.1084,0,50.372,247.7918,36.4811,2621.5693,2614.0327,CD88+ Monocytes,AU87781,Stroma,Position 95,654.64,208.95,4
74563,191.8034,11710.0977,7248.625,9.8994,0,352.5259,895.1982,4580.0352,2118.6038,18137.9961,0,28.186,1280.5,4.4893,2655.9666,1309.2653,CD88+ Monocytes,AU87781,Stroma,Position 95,462.6,209.74,4
74564,0,14193.417,5196.4351,1010.1125,189.7848,503.7646,0,45.5243,884.5656,16154.4473,0,6145.2202,1309.8923,49.7735,613.199,1294.068,CD88+ Monocytes,AU87781,Stroma,Position 95,626.54,210.95,4
74565,0,66.1849,92.9013,47.916,0,212.437,0,0,0,0.3992,0,0,5496.5044,0,1024.2668,190.9139,CAIX+ Tumour cells,AU87781,Stroma,Position 95,591.19,211.27,4
74566,10341.7393,15366.1396,3896.3596,913.3913,0,757.4467,1880.5349,407.8024,2559.2463,28474.5938,0,149.253,307.5283,0.7721,1614.0764,141.9842,CD8 T cells,AU87781,Stroma,Position 95,491.86,212.11,4
74568,7868.3462,6705.9634,1532.6449,1636.5405,0,0,668.8687,89.3866,7657.0649,7197.0723,10.3589,545.2338,306.4513,0.0629,923.577,430.2213,CD8 T cells,AU87781,Stroma,Position 95,667.31,211.87,4
74573,6809.0791,6809.791,435.0027,8937.584,0,1575.6172,459.2088,0.0522,15392.1113,31896.2871,1.2209,1226.2677,1356.66,0.6975,587.4511,84.4685,DN T cells,AU87781,Stroma,Position 95,500.21,217.03,4
74574,0.7098,1453.9192,881.9761,159.859,0,1486.0248,617.7881,294.5078,5.5128,2325.958,0.4889,0,9089.0605,2.0824,4.8689,12.0008,CD4+CD11c+,AU87781,Stroma,Position 95,450.98,217.2,4
74575,11.3607,43.3272,35.3104,0,0,316.302,0,0,127.5973,430.8054,0,43324.6992,656.255,0.5705,107.0369,0,Endo,AU87781,Stroma,Position 95,639.49,217.72,4
74578,8647.6924,6337.7295,1582.0244,49.6269,0,2249.2998,850.5257,560.1744,12080.8291,21952.4961,40.4568,16.8779,622.626,18.3749,507.8317,0,CD8 T cells,AU87781,Stroma,Position 95,480.86,218.42,4
74580,6026.9321,10709.5225,2810.1697,135.3546,0,646.2385,8390.1436,961.0752,5614.5801,37812.4062,0,70.8567,690.2285,0,287.1211,969.1547,CD8 T cells,AU87781,Stroma,Position 95,461.48,219.49,4
74581,230.7728,2658.9873,240.4321,9.6975,0,180.7558,1421.3312,0.6242,365.758,8927.9492,0,0,1436.3716,0,124.0563,6.1146,CD8 T cells,AU87781,Stroma,Position 95,408.9,220.11,4
74582,3808.6055,8827.2363,1253.4148,982.4604,0,2.6704,1215.4777,0,1148.0751,13641.6924,0,372.4107,405.5659,1.6856,1447.3995,2063.0042,CD88+ Monocytes,AU87781,Stroma,Position 95,660.23,220.52,4
74583,2396.3711,12840.834,4733.1147,193.2762,41.3526,605.2084,607.5327,2006.2059,1466.0295,19971.5508,0,2803.7336,936.8853,4.7596,814.0308,0,CD88+ Monocytes,AU87781,Stroma,Position 95,488.43,220.73,4
74584,1021.1539,14206.5205,4862.2075,1050.0287,37.7006,215.1026,396.5113,620.5528,117.2458,11272.168,14.6787,3473.4126,1126.5347,28.3876,4571.9478,352.9366,CD88+ Monocytes,AU87781,Stroma,Position 95,527.92,220.5,4
74585,20690.5215,10011.6719,2772.106,185.9178,0,818.5749,2449.9568,727.8958,2559.9421,26076.2754,0,6692.6064,854.329,0.8217,452.6466,489.2036,CD8 T cells,AU87781,Stroma,Position 95,552.81,221.76,4
74586,0,7117.7002,31018.123,317.1456,123.5182,481.156,89.8527,12766.6572,0.3882,6821.4556,3.3345,8346.5371,674.2998,21.6083,2234.6047,155.5858,IRF8+HLA-DR+,AU87781,Stroma,Position 95,517.42,222.34,4
74587,155.7391,3237.0532,962.7633,9131.9639,26.6739,8803.8164,4428.6982,273.9082,7546.4736,20354.2363,52.3213,532.2899,774.7005,2.5459,1322.7729,754.343,DN T cells,AU87781,Stroma,Position 95,493.9,222.35,4
74588,8001.1514,1372.4037,598.0665,10951.5938,0,76.5172,1333.5436,339.2592,26041.7422,30084.1602,33.9094,407.8796,638.8887,0,598.8268,19.8761,DN T cells,AU87781,Stroma,Position 95,505.91,222.93,4
74590,1127.0017,6973.4102,2150.2612,923.5703,4.4562,762.5438,1682.3901,264.4507,38.6479,8790.2061,2.3477,20119.6348,490.5642,2.8634,140.2948,428.0992,SIRPa+CD31+,AU87781,Stroma,Position 95,538.56,226.61,4
74591,0,1444.1892,238.8224,7252.085,1.4595,1045.7626,18.6757,0,8338.1084,7950.5098,5.1815,4203.3784,1283.2201,3.1718,2043.7567,209.6699,DN T cells,AU87781,Stroma,Position 95,497.55,226.61,4
74592,6.0684,7.9138,6.9064,1144.746,0,235.0788,1466.0833,0,8225.3711,25484.4648,0,0,2365.9731,0,76.584,0,CD8 T cells,AU87781,Stroma,Position 95,392.77,226.63,4
74593,11590.916,3338.1008,398.5889,66.8117,0,526.4488,2391.0933,131.872,7121.3555,20003.6758,0,0,2347.9382,0,634.7847,736.2365,CD8 T cells,AU87781,Stroma,Position 95,401.59,228.7,4
74594,0.2308,1540.0359,651.0769,7.0436,63.1333,34.6436,15.3397,239.6923,49.0038,148.0077,79.691,10049.499,479.4243,5.8936,243.332,108.482,SIRPa+CD31+,AU87781,Stroma,Position 95,512.42,229.56,4
74595,2735.6201,1164.2155,66.9265,1.1805,0,734.3275,78.3501,19.425,95.6812,1653.8312,0,0,3122.9832,0.4236,67.31,69.7445,CD8 T cells,AU87781,Stroma,Position 95,428.19,230.01,4
74597,373.9796,4839.1309,1031.0757,95.0798,28.3804,144.638,473.5562,0.0654,545.3497,16950.377,0,46.8262,426.8262,0,523.2433,0,CD8 T cells,AU87781,Stroma,Position 95,464.95,229.05,4
74598,206.3518,979.079,0.5968,1719.2312,120.4624,16.9466,3694.6838,0,1306.0138,3982.3379,14.8577,6429.8931,598.5375,7.8241,56.6897,1213.8063,CD8 T cells,AU87781,Stroma,Position 95,527.93,232.21,4
74600,8314.0811,12606.9238,2855.1223,104.6673,0,1268.6249,356.0425,269.2993,6084.9097,35047.3477,0.7516,1.0647,2888.3208,0,0.3536,296.7497,CD8 T cells,AU87781,Stroma,Position 95,412.24,235.42,4
74601,5236.4102,4285.353,1421.8108,23.0371,0,419.6996,4919.3755,36.8849,12245.1025,18244.6992,0,557.1907,1735.2124,1.4548,739.6216,46.2232,CD8 T cells,AU87781,Stroma,Position 95,629.75,235.07,4
74602,5765.2969,4658.0234,1219.8077,7283.0488,577.2744,728.3036,2079.7493,49.5529,12374.2295,32338.8691,2.2799,6351.3315,323.8621,0,3.7563,684.0641,DN T cells,AU87781,Stroma,Position 95,532.73,235.62,4
74603,1522.6924,7003.6636,1883.6835,127.8872,0,8.542,25.7201,24.8783,177.0247,524.8368,0,848.5598,43.0415,0,2373.5352,360.8487,CD88+ Monocytes,AU87781,Stroma,Position 95,668.03,236.09,4
74604,4303.2988,12959.8916,2121.2375,798.5249,0,647.1571,5354.2134,233.0728,1308.8468,18917.9512,0,2090.0435,564.2643,25.9872,503.5913,2936.1787,CD88+ Monocytes,AU87781,Stroma,Position 95,480.28,236.65,4
74605,13400.7402,2394.2612,101.9165,0,0,208.3575,1025.9329,15.4537,5462.7476,27822.1895,0,22.833,3064.4319,0,17.6878,58.9855,CD8 T cells,AU87781,Stroma,Position 95,400.42,236.92,4
74606,374.3944,1655.3182,161.5205,6.1833,0,34.6642,1082.2478,122.893,4152.9341,21789.4141,0,0,488.0997,0,144.6202,2.5147,CD8 T cells,AU87781,Stroma,Position 95,393.6,237.4,4
74607,1677.9709,4338.2456,1260.4855,5534.6182,0,95.96,1281.4272,19.7545,14552.5312,22062.1895,7.3091,3671.8418,970.7618,28.18,2.2109,71.8855,DN T cells,AU87781,Stroma,Position 95,464.39,237.3,4
74611,14901.1104,5861.1992,70.176,5.6925,0.294,236.2669,7919.8276,13.4526,14520.0273,37563.8008,0,3589.4023,334.2843,7.4449,27.9207,268.2689,CD8 T cells,AU87781,Stroma,Position 95,524.52,240.03,4
74612,0,7487.978,2248.4226,2942.6833,112.509,1422.8651,0,339.852,2830.0913,17069.6953,0,3990.416,1865.2516,157.6743,7455.0791,450.4449,CD88+ Monocytes,AU87781,Stroma,Position 95,455.99,240.81,4
74613,1462.1674,8408.1582,1631.9719,137.9259,0,723.7114,983.0715,0,1318.0702,7249.2441,9.8876,786.2286,2026.8251,4.2337,947.4649,769.5339,CD88+ Monocytes,AU87781,Stroma,Position 95,557.5,241.1,4
74614,8243.0049,2189.4192,747.2133,43.6054,0,980.5294,227.3652,575.527,1946.1617,17615.6191,0,30.0172,570.0073,0,169.4583,160.826,CD8 T cells,AU87781,Stroma,Position 95,536.88,241.18,4
74615,2043.2142,4679.2578,700.5958,35.8798,0.4826,205.6812,1075.5209,20.0941,734.6986,9638.0752,0,17940.1348,845.4129,6.2265,183.0035,437.8083,SIRPa+CD31+,AU87781,Stroma,Position 95,517.83,241.73,4
74616,18003.3965,2347.3701,383.9974,36.9396,56.5171,565.504,470.9239,747.7717,4654.6035,33667.5664,0,60.2677,201.8031,0,4.5486,0,CD8 T cells,AU87781,Stroma,Position 95,531.19,242.21,4
74617,438.813,1297.1658,365.0237,695.9739,0.0095,72.2755,305.7127,228.1255,2933.9038,6478.0972,0,8865.3721,569.8895,0,560.0853,146.6204,DN T cells,AU87781,Stroma,Position 95,497.78,241.66,4
74618,12730.2686,4135.561,400.0305,13.9332,0,1371.3245,7180.5728,0,20090.0566,30988.4824,30.2863,1086.335,1079.7137,0,234.3607,137.9275,CD8 T cells,AU87781,Stroma,Position 95,584.35,242.37,4
74619,8221.4062,8044.5137,1982.8986,120.5673,0,3681.0249,218.4865,21.0849,5144.6377,7661.8486,0,53.4244,9464.9482,1.5611,938.7164,346.8882,CD8 T cells,AU87781,Stroma,Position 95,632.12,243.27,4
74620,1308.0529,13710.4834,4561.5957,384.6721,9.0571,1619.0543,1376.8364,3.397,215.3054,9356.4688,0,609.2193,1548.7067,30.5867,6386.7285,1595.7666,CD88+ Monocytes,AU87781,Stroma,Position 95,611.01,243.2,4
74621,0,4852.1519,1353.4028,0,0,59.861,0,287.7632,0,2550.9753,0,133.7468,1702.4641,0,3581.0601,45.6655,CD88+ Monocytes,AU87781,Stroma,Position 95,389.37,244.51,4
74622,418.7533,12541.9551,3884.9614,127.3285,0,1600.6619,0.1215,229.006,500.3502,11225.4834,41.7184,254.7762,4082.0444,7.6498,511.2587,188.7882,CD88+ Monocytes,AU87781,Stroma,Position 95,602.71,246.24,4
74623,8904.209,15162.0938,4690.8521,154.2201,38.6914,2021.1252,2026.7091,7.5747,11291.1416,29102.6719,2.5697,2752.3325,1589.5507,16.1748,1422.6929,569.4579,CD8 T cells,AU87781,Stroma,Position 95,592.89,246.28,4
74625,4698.3105,13437.4834,3962.4692,322.4914,3.3362,1041.7184,3427.9675,46.3755,4208.4453,14212.6162,0,2113.9646,1220.2395,30.4473,2667.8381,1872.7271,CD88+ Monocytes,AU87781,Stroma,Position 95,620.61,246.89,4
74628,1480.4637,12810.0732,5722.9619,541.02,0,586.9832,446.755,88.4406,167.9211,5732.0044,0,434.1567,6500.2915,6.7056,259.4174,638.8465,CD88+ Monocytes,AU87781,Stroma,Position 95,635.03,250.29,4
74630,5664.4077,8343.168,4723.936,408.8883,0.9039,406.0078,2380.696,4316.3931,8587.3535,30897.3945,0,86.2438,987.5875,0,1045.4648,188.2172,CD8 T cells,AU87781,Stroma,Position 95,485.03,251.04,4
74631,0,3743.4961,4040.333,71.4058,0,913.8738,0,2299.6135,0,1167.4846,0,124.8212,3096.4304,1.014,28.6924,320.0947,CD88+ Monocytes,AU87781,Stroma,Position 95,459.73,253.3,4
74632,0,9907.1943,4612.4561,630.4712,0,175.4158,12.0682,485.42,40.0043,5616.3154,0,11385.4375,919.6866,0.0597,2460.5969,83.1898,CD88+ Monocytes,AU87781,Stroma,Position 95,534.85,253.32,4
74633,6848.522,3.3462,0,42.4534,0,25.5817,630.7487,0,12024.2461,10164.3555,58.8805,0,776.8611,0,207.9438,82.6643,CD8 T cells,AU87781,Stroma,Position 95,662.47,254.46,4
74634,0,9281.3662,6619.0386,70.9795,0,1317.0024,0,2761.4724,2.0172,2963.9197,0,1.3052,3858.9492,0,75.7047,247.9122,CD88+ Monocytes,AU87781,Stroma,Position 95,468.9,254.66,4
74635,12848.7959,8570.1689,3448.0547,37.1884,0,1094.3081,1489.8785,497.3556,3354.2712,11738.9629,2.4542,1330.264,11745.3975,0,613.0247,147.7482,CD8 T cells,AU87781,Stroma,Position 95,614.67,254.91,4
74636,6108.2505,10759.0898,2405.7852,370.3011,0,1606.1792,658.2033,115.7014,2094.3533,23134,0,9.4816,5650.2109,13.1766,133.3304,102.2706,CD88+ Monocytes,AU87781,Stroma,Position 95,628.96,256.58,4
74637,20.4403,18720.373,6838.9429,142.6524,8.3137,741.5704,15.9091,113.2602,0,5143.458,0,4970.7505,874.0998,0,992.1212,104.6524,CD88+ Monocytes,AU87781,Stroma,Position 95,526.14,258.33,4
74638,0,20714.3672,17616.0879,605.775,0,1896.0131,0,7786.3145,35.3155,12407.5557,0,110.6619,1969.3988,13.0679,2581.9868,675.3226,CD88+ Monocytes,AU87781,Stroma,Position 95,481.98,259.04,4
74639,206.6698,11648.1602,3152.4438,120.167,0.8181,3237.9719,4.0634,65.4531,92.1422,5379.0386,0,912.4835,2796.0144,0.3159,4502.8062,665.1395,CD88+ Monocytes,AU87781,Stroma,Position 95,591.45,258.97,4
74640,11308.3525,2637.4878,510.4887,0,0,862.3733,3138.5452,75.1623,15676.7988,26844.8164,26.5017,916.3984,1346.0764,0,645.9297,48.7075,CD8 T cells,AU87781,Stroma,Position 95,607.33,260.67,4
74641,0,20685.793,7773.0454,1196.9545,6.1107,2065.7859,8.5761,144.1204,0.2197,15399.1699,0,1909.5525,1412.0228,2.8926,4063.5713,362.1342,CD88+ Monocytes,AU87781,Stroma,Position 95,538.81,261.32,4
74643,766.4694,11051.7119,3542.3643,499.7026,21.1431,1026.224,403.7416,84.1654,123.8457,3612.6106,3.421,398.5911,4315.0522,17.5511,139.5074,479.106,CD88+ Monocytes,AU87781,Stroma,Position 95,637.56,261.33,4
74644,1210.6066,1085.5502,186.8972,43.9208,0,1996.6243,25.8163,0,114.9629,718.0455,5.294,0,8448.8428,1.5965,1314.4835,510.6192,IRF8+HLA-DR+,AU87781,Stroma,Position 95,575.79,261.96,4
74645,10024.3457,22821.2227,13948.333,900.184,189.2585,727.7208,184.6698,3372.5471,10264.2383,39303.5977,0,4771.0215,2018.9537,11.417,199.8698,382.5972,CD8 T cells,AU87781,Stroma,Position 95,616.27,263.28,4
74647,2321.2505,11540.0352,3959.1338,244.8781,0,4536.0645,988.6716,99.5063,9177.9258,26523.4043,1.996,49.4137,2841.5469,3.9594,119.7515,229.028,CD8 T cells,AU87781,Stroma,Position 95,555.95,264.26,4
74649,2073.7559,28.5592,0,0,0,2246.5491,918.6477,0.6975,1476.7291,13744.9971,0,0,1508.3926,0,95.3989,11.6572,DN T cells,AU87781,Stroma,Position 95,502.23,266.59,4
74650,3949.2993,13741.7979,3224.6091,113.7101,0,1199.5234,406.1385,50.7676,10472.2266,28204.082,0,207.1408,1979.8052,8.6702,5738.3452,97.9836,CD8 T cells,AU87781,Stroma,Position 95,566.52,268.21,4
74651,0,3020.5071,2003.2323,147.2462,11.6989,1121.8525,0,370.6094,0,1192.6777,0,0,2429.3584,1.4734,252.1795,168.0652,CD88+ Monocytes,AU87781,Stroma,Position 95,476.86,268.61,4
74652,7615.1943,8495.8232,1668.6,42.3029,0,229.5728,7290.1245,0,15332.0371,35554.3828,0,1429.1805,986.7476,0,69.7126,29.0369,CD8 T cells,AU87781,Stroma,Position 95,530.96,269.04,4
74656,697.4822,3176.8125,745.1274,4.9189,0,866.6343,3405.8364,196.4026,13987.8105,30484.5312,0,32.3563,1515.795,0,1519.058,24.3266,CD8 T cells,AU87781,Stroma,Position 95,451.81,273.01,4
74657,2.4656,5280.1777,1219.5463,29.38,1.0978,2040.1716,0,40.7232,0.0983,317.8387,0,119.9567,3045.7444,0.4179,5552.415,1156.8269,CD88+ Monocytes,AU87781,Stroma,Position 95,581.45,274.17,4
74659,1128.3356,7674.3203,2444.2654,11.3818,0,1064.7671,653.7311,173.8099,11726.1777,25130.457,0,1.4949,698.5017,0.6627,298.1866,65.8425,CD8 T cells,AU87781,Stroma,Position 95,632.82,276.13,4
74660,660.0778,66.0903,3.8469,162.064,0,0,531.2233,0,1461.3062,3067.1606,0,0,3137.2434,0,278.7754,489.2095,DN T cells,AU87781,Stroma,Position 95,658.28,275.84,4
74662,0,11152.4629,4037.1782,243.683,9.9155,2652.4658,11.5178,97.4628,75.6605,2845.2815,2.6605,739.6039,2694.0791,3.7535,6428.4053,960.0953,CD88+ Monocytes,AU87781,Stroma,Position 95,566.85,277.29,4
74664,5068.9365,2270.0654,1432.2056,1.1682,1.428,1224.1514,14058.0107,294.0523,18482.4766,35562.1641,0,0,2456.2637,0,102.4505,189.4093,CD8 T cells,AU87781,Stroma,Position 95,511.52,279.59,4
74665,2534.0354,5642.3232,1050.3905,369.5542,8.5444,2.3156,253.217,0,18748.0625,23548.3828,16.5325,896.57,1141.3175,0,1183.3827,735.284,CD8 T cells,AU87781,Stroma,Position 95,651.49,281.17,4
74666,551.7288,3335.1201,1426.7961,90.6378,0,916.7551,1015.39,598.8109,1250.2405,4037.9517,0,111.3021,1388.9604,0,100.1012,1.6804,CD8 T cells,AU87781,Stroma,Position 95,469.08,283.39,4
74668,24259.3652,6.6702,3.8087,39.2816,0,3068.2952,5325.4038,0,31217.0488,38427.8633,4.2063,21.8539,6014.2847,0,133.3434,30.7605,CD8 T cells,AU87781,Stroma,Position 95,615.77,284.16,4
74669,3.1365,5369.1055,1432.4873,72.5556,0,11.191,53.8129,8.7914,257.5399,2917.8616,0,370.922,201.4698,1.1969,151.8207,251.8616,CD88+ Monocytes,AU87781,Stroma,Position 95,647.21,285.36,4
74670,23.7931,20088.332,12261.8379,37.4275,42.8953,3941.3098,17.4472,7476.8955,0.915,10323.2588,0,521.8266,3345.6851,14.8609,3195.551,3782.7107,CD88+ Monocytes,AU87781,Stroma,Position 95,598.68,286.19,4
74671,14788.5078,2106.9878,375.861,63.7018,0,1084.7557,767.3576,0,1929.8003,14542.5889,0,4.9393,2059.5222,1.5695,69.9501,10.7179,CD8 T cells,AU87781,Stroma,Position 95,633.64,287.18,4
74672,205.6923,11322.0166,3683.3542,1578.3838,0,953.5633,79.363,343.5921,568.6547,6111.9111,0,301.7941,1628.476,12.6979,8477.7549,1268.5537,CD88+ Monocytes,AU87781,Stroma,Position 95,458.03,287.55,4
74674,131.7344,294.9606,66.1722,0,0,365.1639,565.7095,0,619.2303,849.9481,0,0,4575.5703,2.1992,0,641.2863,IRF8+HLA-DR+,AU87781,Stroma,Position 95,620.3,289.67,4
74675,760.2936,2883.7954,316.5368,4.2289,0,393.503,416.4674,42.637,4282.3511,13506.6943,0,0,1681.5605,0,26.9466,20.6382,CD8 T cells,AU87781,Stroma,Position 95,430,290.56,4
74677,488.7191,451.2599,34.0209,56.5508,0,490.8845,1.25,0,844.5249,1443.262,0,0,3583.7419,0,65.4582,22.7839,CAIX+ Tumour cells,AU87781,Stroma,Position 95,474.73,290.53,4
74679,824.3995,2736.3745,758.2531,4.2355,0,2203.2456,5.3414,21.0628,106.7517,1401.9183,0,0,5928.311,0,149.6012,98.5128,CD88+ Monocytes,AU87781,Stroma,Position 95,448.36,291.93,4
74680,3648.3879,11036.7295,8813.8975,334.0881,32.41,1171.6635,1156.0723,7376.438,227.6267,10983.3438,0,38475.1758,497.9168,0,500.6034,1286.1836,IRF8+HLA-DR+,AU87781,Stroma,Position 95,527.43,292.7,4
74681,0,24456.7715,8505.1846,11963.2598,0,979.6416,27.5806,578.681,13019.0918,41784.5039,0.8011,0.1254,4953.6973,27.7634,29.172,421.4731,DN T cells,AU87781,Stroma,Position 95,461.27,294.86,4
74682,219.7033,4792.0669,4903.5796,78.6634,6.7568,1698.1364,0,4350.3906,0,1022.7455,7.2681,0,2233.9429,0.8599,2210.323,66.8012,CD88+ Monocytes,AU87781,Stroma,Position 95,506.11,296.17,4
74683,173.5228,5771.6675,1838.5076,12.547,0,2236.1011,26.4823,13.8979,0.1699,1886.4469,0,113.4934,2919.0151,4.455,56.3054,384.3499,CD88+ Monocytes,AU87781,Stroma,Position 95,588.3,298.11,4
74687,20803.043,1967.1055,154.7124,0,0,3512.6775,6646.5532,0,19768.8418,34403.082,0,3136.415,387.7433,0,66.9463,296.5114,CD8 T cells,AU87781,Stroma,Position 95,543.03,300.08,4
74690,47.3299,8297.3936,4623.5195,17.6354,9.1996,629.2689,0,2388.5784,0,2959.6641,0,71.7088,1811.8757,0,227.332,126.8921,CD88+ Monocytes,AU87781,Stroma,Position 95,636.13,301.76,4
74692,6486.7314,1770.6248,285.0085,75.1786,0,1126.4442,3055.9924,167.3601,2584.7334,8827.4277,0,147.4915,2190.4753,0.9726,58.2996,54.156,CD8 T cells,AU87781,Stroma,Position 95,552.09,303.24,4
74694,0,2912.5518,785.4851,0.4697,0,685.2687,0,169.0452,0,38.3888,0,0,1766.8252,0,6457.3398,339.1415,IRF8+HLA-DR+,AU87781,Stroma,Position 95,489.32,304.21,4
74695,1034.0736,13433.9414,4989.3867,830.0237,0,1045.2145,5681.8193,770.1509,4041.0774,14234.1494,4.1359,1885.303,163.8903,0.485,4112.8364,255.6284,CD88+ Monocytes,AU87781,Stroma,Position 95,562.3,304.07,4
74696,373.6376,14428.2764,11539.1855,1133.1744,33.1523,1434.233,37.3274,5807.9688,88.8735,10099.793,0.7791,8040.3037,2049.6848,6.9736,6053.6104,511.4789,CD88+ Monocytes,AU87781,Stroma,Position 95,531.09,303.98,4
74697,5682.4341,1516.3856,187.3249,1.7867,0,4773.5576,671.3306,0,15266.9717,9708.8691,0,33.5997,1706.6456,0,206.7137,329.6243,CD8 T cells,AU87781,Stroma,Position 95,601.67,310.05,4
